date,MMM,ABT,ABBV,ABMD,ACN
2003-09-24,141.15,42.1,,6.84,22.25
2003-09-25,141.61,42.1,,8.7,22.6
2003-09-26,143.45,42.32,,8.344,22.01
2003-09-29,140.54,42.55,,8.75,22.02
2003-09-30,69.07,42.55,,8.61,22.34
2003-10-01,70.9,42.78,,8.949,22.27
2003-10-02,71.28,43.15,,8.93,22.68
2003-10-03,73.03,42.63,,8.59,22.45
2003-10-06,72.94,42.74,,8.63,23.09
2003-10-07,73.3,42.2,,8.85,23.12
2003-10-08,72.7,41.95,,8.86,23.7
2003-10-09,74.14,42.2,,8.5,22.12
2003-10-10,74.04,41.79,,8.62,22.37
2003-10-13,74.52,42.01,,8.84,22.27
2003-10-14,74.67,42.1,,8.861,22.71
2003-10-15,73.7,41.93,,8.901,22.26
2003-10-16,73.59,42.25,,9.04,22.16
2003-10-17,74.05,41.78,,8.89,21.9
2003-10-20,75.48,42.25,,8.96,22.0
2003-10-21,75.5,42.5,,9.1,22.42
2003-10-22,75.82,41.02,,8.9,22.9
2003-10-23,75.93,41.62,,8.75,22.68
2003-10-24,75.68,41.76,,9.05,22.37
2003-10-27,75.74,41.43,,8.96,22.39
2003-10-28,77.25,42.45,,9.17,23.28
2003-10-29,77.57,42.89,,8.98,23.61
2003-10-30,78.06,42.94,,9.03,23.7
2003-10-31,78.87,42.62,,8.9,23.4
2003-11-03,78.79,42.8,,8.99,24.18
2003-11-04,79.5,41.83,,8.91,24.34
2003-11-05,79.17,42.31,,8.77,24.3
2003-11-06,79.6,42.25,,8.59,24.4
2003-11-07,79.04,41.51,,8.3,25.05
2003-11-10,78.84,41.37,,7.62,24.56
2003-11-11,78.5,41.67,,7.44,24.55
2003-11-12,78.9,41.83,,7.5,25.28
2003-11-13,79.65,43.86,,7.64,24.67
2003-11-14,78.53,44.2,,7.499,24.35
2003-11-17,78.19,44.16,,7.55,24.4
2003-11-18,77.21,44.08,,7.45,24.12
2003-11-19,76.85,44.36,,7.47,24.05
2003-11-20,76.8,43.54,,7.39,24.22
2003-11-21,77.51,43.67,,7.6,24.16
2003-11-24,79.56,44.58,,7.24,24.86
2003-11-25,79.17,44.46,,7.47,24.46
2003-11-26,79.28,44.6,,7.29,24.73
2003-11-28,79.04,44.2,,7.36,24.9
2003-12-01,81.62,44.99,,8.5,25.34
2003-12-02,80.95,45.26,,8.35,25.65
2003-12-03,80.99,45.28,,8.19,25.98
2003-12-04,81.3,45.35,,8.17,25.6
2003-12-05,80.74,44.96,,8.1,25.33
2003-12-08,81.95,45.31,,7.91,25.05
2003-12-09,82.02,45.56,,7.6,25.24
2003-12-10,80.94,45.36,,7.36,25.13
2003-12-11,81.24,45.76,,7.52,25.02
2003-12-12,81.47,45.83,,7.538,25.01
2003-12-15,82.0,45.65,,7.45,24.91
2003-12-16,82.98,45.9,,7.25,24.56
2003-12-17,83.46,45.6,,7.19,24.45
2003-12-18,83.43,46.57,,7.09,24.85
2003-12-19,84.07,46.4,,7.11,25.6
2003-12-22,85.25,46.3,,7.03,25.47
2003-12-23,84.61,46.51,,6.9,26.0
2003-12-24,84.24,46.86,,6.98,26.33
2003-12-26,84.21,46.84,,6.99,26.02
2003-12-29,84.5,47.15,,7.0,26.31
2003-12-30,84.28,46.57,,7.01,26.22
2003-12-31,85.03,46.6,,6.99,26.32
2004-01-02,83.37,46.75,,7.0,25.92
2004-01-05,84.96,46.75,,6.91,26.66
2004-01-06,84.7,46.41,,6.99,26.35
2004-01-07,83.24,46.9,,7.16,25.75
2004-01-08,82.68,45.52,,7.29,24.89
2004-01-09,82.4,44.93,,7.3,25.22
2004-01-12,83.17,44.44,,7.22,25.91
2004-01-13,82.88,44.43,,7.12,22.66
2004-01-14,83.7,44.5,,7.29,23.69
2004-01-15,84.3,44.95,,7.22,23.6
2004-01-16,85.48,43.25,,7.47,23.46
2004-01-20,80.41,43.28,,7.91,23.78
2004-01-21,81.75,43.7,,7.92,24.15
2004-01-22,82.11,43.08,,8.34,24.88
2004-01-23,81.96,42.97,,8.14,24.1
2004-01-26,82.47,43.88,,8.34,24.67
2004-01-27,82.1,43.39,,8.24,24.0
2004-01-28,80.0,43.8,,7.56,23.76
2004-01-29,79.52,43.75,,7.95,23.67
2004-01-30,79.09,43.08,,7.75,23.67
2004-02-02,78.0,43.48,,7.6,23.12
2004-02-03,78.9,44.25,,7.27,23.24
2004-02-04,79.45,44.26,,7.02,22.6
2004-02-05,79.0,44.57,,6.69,22.64
2004-02-06,79.81,44.37,,7.17,22.83
2004-02-09,79.39,44.36,,7.02,22.78
2004-02-10,81.25,44.1,,7.36,22.8
2004-02-11,81.4,44.6,,7.38,22.89
2004-02-12,80.98,43.77,,7.54,23.05
2004-02-13,79.68,44.31,,7.34,23.46
2004-02-17,80.32,45.0,,7.4,23.64
2004-02-18,79.66,44.59,,7.0,23.33
2004-02-19,79.1,43.34,,7.18,23.0
2004-02-20,79.7,43.38,,6.9,22.73
2004-02-23,80.44,43.72,,7.17,22.03
2004-02-24,79.48,43.55,,7.17,22.95
2004-02-25,78.57,43.5,,7.052,23.01
2004-02-26,78.18,43.05,,7.05,23.09
2004-02-27,78.02,42.8,,6.91,23.1
2004-03-01,78.78,43.4,,7.29,23.08
2004-03-02,78.31,43.61,,7.16,23.22
2004-03-03,78.95,43.93,,7.65,23.0
2004-03-04,78.89,43.63,,7.72,23.39
2004-03-05,78.66,43.58,,7.75,23.6
2004-03-08,77.67,43.15,,7.64,23.51
2004-03-09,77.85,42.4,,7.48,23.42
2004-03-10,76.0,41.45,,7.32,23.24
2004-03-11,75.35,41.52,,7.29,22.7
2004-03-12,76.22,41.44,,7.28,22.78
2004-03-15,74.87,40.7,,7.39,22.97
2004-03-16,78.81,41.56,,7.46,23.52
2004-03-17,79.56,40.63,,7.47,23.67
2004-03-18,79.88,40.09,,7.55,23.93
2004-03-19,79.76,40.21,,7.81,24.08
2004-03-22,79.71,39.61,,7.79,23.53
2004-03-23,79.6,40.04,,8.1,23.8
2004-03-24,79.43,39.35,,8.09,23.75
2004-03-25,81.02,39.81,,7.96,23.66
2004-03-26,79.98,40.14,,8.05,23.89
2004-03-29,80.8,40.57,,8.25,24.05
2004-03-30,81.68,40.96,,8.19,24.45
2004-03-31,81.87,41.1,,8.19,24.8
2004-04-01,81.05,41.85,,8.3,24.83
2004-04-02,81.78,42.37,,8.14,25.13
2004-04-05,82.75,42.89,,9.05,25.7
2004-04-06,82.83,43.19,,9.82,25.15
2004-04-07,82.75,42.75,,9.81,25.14
2004-04-08,82.43,42.32,,9.55,25.24
2004-04-12,83.62,41.2,,9.68,25.7
2004-04-13,82.39,40.25,,9.67,25.48
2004-04-14,82.66,41.96,,10.25,25.31
2004-04-15,82.85,43.97,,10.36,25.15
2004-04-16,83.73,44.13,,11.29,24.57
2004-04-19,83.76,44.2,,11.668,25.3
2004-04-20,83.2,43.23,,12.19,24.92
2004-04-21,83.92,43.12,,12.49,24.76
2004-04-22,86.95,44.25,,12.9,24.22
2004-04-23,87.9,43.9,,12.79,24.64
2004-04-26,87.75,44.0,,13.31,24.39
2004-04-27,88.38,44.42,,13.39,24.25
2004-04-28,86.72,44.15,,13.15,23.76
2004-04-29,86.12,44.4,,11.75,23.75
2004-04-30,86.48,44.02,,11.43,23.77
2004-05-03,87.03,42.32,,11.82,23.98
2004-05-04,86.5,41.78,,12.0,23.95
2004-05-05,85.75,41.97,,12.99,24.2
2004-05-06,84.77,41.99,,12.17,24.13
2004-05-07,84.43,41.5,,12.3,23.69
2004-05-10,83.54,40.79,,11.48,23.15
2004-05-11,84.15,40.93,,12.08,23.8
2004-05-12,85.35,41.22,,11.632,23.62
2004-05-13,84.51,41.0,,11.66,23.84
2004-05-14,83.81,41.15,,11.2,23.84
2004-05-17,83.22,41.08,,10.89,23.25
2004-05-18,83.12,40.99,,11.03,23.62
2004-05-19,82.31,40.83,,10.42,23.7
2004-05-20,82.2,40.26,,10.75,23.38
2004-05-21,82.92,39.95,,10.73,23.66
2004-05-24,82.55,39.55,,11.95,23.75
2004-05-25,83.64,40.62,,11.9,23.73
2004-05-26,84.0,41.04,,11.99,24.06
2004-05-27,84.95,41.55,,13.0,24.43
2004-05-28,84.56,41.21,,12.35,24.61
2004-06-01,84.83,41.01,,12.99,25.36
2004-06-02,85.61,41.2,,12.81,24.97
2004-06-03,84.77,41.15,,12.59,25.07
2004-06-04,84.86,41.74,,12.69,24.95
2004-06-07,85.18,42.31,,12.69,25.17
2004-06-08,86.13,42.7,,12.51,25.48
2004-06-09,85.41,42.57,,12.62,24.83
2004-06-10,86.22,42.7,,12.98,25.15
2004-06-14,85.15,42.59,,12.94,24.98
2004-06-15,85.55,43.0,,12.6,24.85
2004-06-16,85.25,42.84,,12.4,25.31
2004-06-17,85.93,43.18,,12.83,26.79
2004-06-18,87.09,43.0,,12.7,27.2
2004-06-21,87.28,42.56,,12.8,26.73
2004-06-22,89.5,42.02,,12.89,26.62
2004-06-23,89.55,41.95,,13.03,27.56
2004-06-24,88.58,41.91,,13.54,27.42
2004-06-25,88.66,40.56,,13.91,27.47
2004-06-28,88.69,40.78,,14.08,27.3
2004-06-29,89.8,41.3,,13.55,27.16
2004-06-30,90.01,40.76,,12.58,27.48
2004-07-01,88.17,40.72,,12.3,27.67
2004-07-02,87.5,40.59,,12.06,27.91
2004-07-06,87.55,39.79,,12.07,27.24
2004-07-07,88.43,39.58,,12.01,27.25
2004-07-08,87.74,40.28,,11.5,27.24
2004-07-09,87.65,39.9,,11.51,26.99
2004-07-12,87.9,40.4,,10.78,26.47
2004-07-13,87.38,40.28,,10.5,25.7
2004-07-14,88.19,39.77,,10.82,25.91
2004-07-15,88.62,39.77,,10.53,26.0
2004-07-16,87.84,39.1,,10.34,25.67
2004-07-19,83.05,39.13,,10.86,25.63
2004-07-20,85.0,39.37,,10.88,25.8
2004-07-21,83.58,38.76,,10.1,25.57
2004-07-22,83.7,39.27,,10.02,25.16
2004-07-23,82.62,38.63,,9.04,24.91
2004-07-26,81.63,38.51,,9.16,24.43
2004-07-27,83.05,39.19,,9.77,24.6
2004-07-28,81.99,39.05,,9.44,24.26
2004-07-29,82.12,39.15,,9.91,24.71
2004-07-30,82.36,39.35,,10.8,24.63
2004-08-02,83.55,39.26,,10.5,24.84
2004-08-03,82.93,39.17,,10.68,24.68
2004-08-04,83.18,39.13,,10.52,24.93
2004-08-05,81.57,38.71,,10.72,24.85
2004-08-06,79.87,38.69,,10.51,24.36
2004-08-09,79.45,38.36,,10.09,24.24
2004-08-10,79.61,39.05,,10.77,24.6
2004-08-11,79.23,39.78,,10.41,24.17
2004-08-12,77.79,39.63,,10.05,23.46
2004-08-13,77.66,39.59,,9.85,23.71
2004-08-16,78.23,40.0,,9.81,24.55
2004-08-17,78.68,40.0,,9.83,24.78
2004-08-18,80.0,40.59,,9.95,25.43
2004-08-19,79.98,40.71,,9.68,25.89
2004-08-20,80.27,41.01,,9.67,26.05
2004-08-23,80.36,40.88,,9.77,26.24
2004-08-24,80.58,41.0,,9.95,26.15
2004-08-25,81.2,41.45,,10.15,26.19
2004-08-26,81.27,41.22,,10.22,25.72
2004-08-27,81.48,41.51,,10.2,25.92
2004-08-30,81.3,41.22,,9.57,25.75
2004-08-31,82.36,41.69,,9.74,26.1
2004-09-01,82.86,42.06,,10.05,26.47
2004-09-02,83.54,42.59,,10.43,26.32
2004-09-03,83.94,42.67,,10.21,25.9
2004-09-07,84.22,42.08,,9.8,26.18
2004-09-08,83.85,42.17,,9.91,26.46
2004-09-09,83.85,42.0,,10.05,26.59
2004-09-10,84.69,42.31,,10.75,26.78
2004-09-13,84.65,42.95,,11.03,26.2
2004-09-14,83.92,42.94,,11.05,26.72
2004-09-15,82.0,42.51,,10.88,26.62
2004-09-16,82.05,42.69,,10.78,26.97
2004-09-17,82.32,42.92,,10.69,26.68
2004-09-20,80.94,42.59,,10.51,26.79
2004-09-21,81.57,43.04,,10.29,27.04
2004-09-22,80.23,42.01,,10.07,26.9
2004-09-23,78.7,42.37,,9.94,26.9
2004-09-24,78.68,42.34,,9.94,26.82
2004-09-27,77.69,42.43,,8.72,26.65
2004-09-28,79.07,42.51,,9.01,26.7
2004-09-29,78.78,42.31,,9.24,27.03
2004-09-30,79.97,42.36,,8.85,27.05
2004-10-01,79.69,42.19,,9.32,27.25
2004-10-04,78.94,42.2,,9.84,27.4
2004-10-05,78.76,42.28,,9.83,26.91
2004-10-06,81.14,42.2,,9.86,26.99
2004-10-07,79.66,41.33,,9.6,26.68
2004-10-08,79.26,40.83,,9.61,26.76
2004-10-11,79.22,41.17,,9.48,26.9
2004-10-12,78.63,41.51,,9.55,26.58
2004-10-13,77.98,41.15,,9.33,23.93
2004-10-14,77.6,41.01,,9.11,23.52
2004-10-15,77.98,41.36,,9.13,23.52
2004-10-18,76.1,41.35,,9.14,23.64
2004-10-19,75.39,41.38,,9.0,23.97
2004-10-20,76.8,41.4,,9.09,24.2
2004-10-21,77.6,41.1,,9.19,24.29
2004-10-22,75.88,40.86,,9.31,23.85
2004-10-25,75.57,40.64,,9.45,23.71
2004-10-26,76.22,40.98,,10.85,23.93
2004-10-27,77.57,42.43,,11.69,24.44
2004-10-28,77.15,42.71,,11.51,24.45
2004-10-29,77.57,42.63,,11.315,24.21
2004-11-01,76.91,42.74,,12.83,24.05
2004-11-02,75.88,42.31,,13.18,24.43
2004-11-03,75.29,43.61,,13.93,24.64
2004-11-04,78.08,44.45,,14.35,25.13
2004-11-05,81.4,44.45,,14.7,24.99
2004-11-08,81.38,44.96,,14.93,24.4
2004-11-09,81.19,45.0,,15.27,24.63
2004-11-10,80.85,45.05,,15.42,24.2
2004-11-11,81.88,45.3,,15.62,24.3
2004-11-12,82.68,44.18,,15.96,24.51
2004-11-15,82.28,44.49,,15.64,25.19
2004-11-16,81.77,44.19,,15.77,25.22
2004-11-17,82.23,43.65,,17.48,25.84
2004-11-18,82.37,43.37,,16.64,25.95
2004-11-19,80.95,42.75,,15.85,25.42
2004-11-22,80.74,42.87,,14.94,25.24
2004-11-23,80.24,42.25,,15.03,25.2
2004-11-24,80.25,42.39,,15.13,25.85
2004-11-26,80.16,42.59,,15.4,25.94
2004-11-29,80.0,42.43,,15.31,25.94
2004-11-30,79.59,41.96,,15.18,25.94
2004-12-01,80.45,43.25,,15.26,26.81
2004-12-02,79.91,43.67,,15.35,27.09
2004-12-03,81.08,43.43,,14.86,27.02
2004-12-06,80.37,43.59,,14.75,27.02
2004-12-07,78.87,43.55,,14.14,26.91
2004-12-08,79.24,43.86,,14.2,26.51
2004-12-09,78.97,43.97,,14.03,26.2
2004-12-10,78.8,43.74,,13.95,26.52
2004-12-13,78.48,43.89,,13.65,26.56
2004-12-14,78.5,44.49,,13.89,26.97
2004-12-15,79.09,44.35,,14.18,27.35
2004-12-16,79.9,46.19,,14.02,27.05
2004-12-17,80.62,46.99,,14.44,27.36
2004-12-20,80.75,46.42,,13.75,27.0
2004-12-21,81.1,46.1,,13.73,27.33
2004-12-22,81.51,46.5,,13.66,27.5
2004-12-23,82.55,46.42,,13.68,27.55
2004-12-27,82.15,46.01,,13.82,27.21
2004-12-28,82.99,46.36,,13.74,27.23
2004-12-29,82.74,46.84,,14.7,26.99
2004-12-30,82.75,46.92,,15.23,26.9
2004-12-31,82.07,46.65,,15.44,27.0
2005-01-03,82.4,46.67,,15.01,26.37
2005-01-04,81.73,46.2,,14.98,25.75
2005-01-05,80.73,45.67,,14.69,25.65
2005-01-06,81.46,46.7,,14.52,25.42
2005-01-07,82.3,47.5,,14.29,26.61
2005-01-10,83.94,47.96,,14.42,26.96
2005-01-11,84.71,47.08,,14.31,26.5
2005-01-12,84.71,46.93,,14.17,26.39
2005-01-13,83.79,46.03,,12.45,26.18
2005-01-14,83.97,46.25,,12.05,26.29
2005-01-18,82.02,46.04,,11.87,26.1
2005-01-19,82.17,46.05,,11.97,26.0
2005-01-20,82.95,45.75,,11.41,25.67
2005-01-21,81.27,45.98,,11.16,25.16
2005-01-24,81.62,45.93,,11.06,24.9
2005-01-25,82.82,45.91,,11.2,25.2
2005-01-26,83.42,45.89,,11.1,25.4
2005-01-27,82.89,45.46,,11.57,25.68
2005-01-28,83.25,45.27,,11.43,25.6
2005-01-31,84.36,45.02,,11.88,26.05
2005-02-01,84.08,45.55,,11.58,25.99
2005-02-02,83.34,45.64,,11.12,25.83
2005-02-03,83.34,45.66,,11.16,25.48
2005-02-04,84.08,45.52,,11.32,25.73
2005-02-07,83.88,45.59,,10.97,25.77
2005-02-08,84.34,45.28,,10.88,25.85
2005-02-09,83.35,45.16,,10.72,25.51
2005-02-10,83.9,44.98,,10.3,25.42
2005-02-11,84.04,46.2,,10.75,25.2
2005-02-14,84.61,46.49,,10.25,24.64
2005-02-15,85.99,46.87,,10.29,24.9
2005-02-16,86.8,46.83,,10.41,25.05
2005-02-17,85.71,46.56,,10.02,24.51
2005-02-18,85.55,46.4,,10.05,24.9
2005-02-22,84.06,45.44,,10.08,24.8
2005-02-23,83.92,45.74,,10.0,24.71
2005-02-24,84.27,46.36,,10.24,24.48
2005-02-25,84.6,46.27,,10.89,25.15
2005-02-28,83.94,45.99,,10.7,25.55
2005-03-01,84.47,45.96,,10.8,25.59
2005-03-02,84.56,46.06,,10.66,25.42
2005-03-03,84.9,46.01,,10.71,25.11
2005-03-04,86.46,46.41,,11.12,25.37
2005-03-07,86.71,46.65,,11.18,25.49
2005-03-08,86.38,46.5,,11.2,25.32
2005-03-09,86.12,45.9,,10.95,25.17
2005-03-10,86.65,46.29,,11.07,24.95
2005-03-11,85.63,46.0,,11.12,24.46
2005-03-14,85.9,46.12,,11.3,24.48
2005-03-15,85.86,45.66,,11.19,23.98
2005-03-16,86.0,45.42,,10.83,24.03
2005-03-17,85.97,44.53,,10.56,23.95
2005-03-18,86.16,44.47,,10.37,23.66
2005-03-21,85.67,43.87,,10.47,24.01
2005-03-22,85.38,43.76,,10.33,24.28
2005-03-23,85.07,44.6,,10.17,24.3
2005-03-24,85.28,44.94,,10.51,24.4
2005-03-28,85.17,45.18,,10.4,24.57
2005-03-29,84.65,45.75,,10.56,24.16
2005-03-30,85.98,46.75,,10.74,24.56
2005-03-31,85.69,46.62,,10.58,24.15
2005-04-01,85.12,46.19,,10.6,24.44
2005-04-04,84.7,46.18,,10.57,24.35
2005-04-05,84.47,47.2,,10.71,24.86
2005-04-06,84.82,47.61,,11.23,24.97
2005-04-07,85.16,48.35,,11.28,24.89
2005-04-08,84.55,47.86,,11.51,23.7
2005-04-11,84.47,47.75,,11.15,23.34
2005-04-12,85.25,47.9,,10.98,23.44
2005-04-13,84.22,48.04,,10.98,23.12
2005-04-14,82.38,48.29,,11.05,22.86
2005-04-15,80.86,49.87,,10.76,22.5
2005-04-18,75.9,48.98,,10.96,22.57
2005-04-19,76.93,48.17,,11.1,22.44
2005-04-20,75.9,47.3,,10.62,21.9
2005-04-21,78.07,48.08,,11.1,22.0
2005-04-22,77.06,47.57,,10.53,21.75
2005-04-25,77.51,47.77,,10.69,21.85
2005-04-26,76.13,47.94,,10.65,21.55
2005-04-27,76.6,48.47,,10.73,21.47
2005-04-28,75.23,48.09,,10.15,21.62
2005-04-29,76.47,49.16,,10.15,21.7
2005-05-02,76.88,49.38,,9.52,21.97
2005-05-03,76.76,49.26,,9.6,22.1
2005-05-04,77.35,49.71,,9.6,22.1
2005-05-05,77.47,49.19,,9.52,21.82
2005-05-06,77.33,49.02,,9.47,22.0
2005-05-09,77.73,49.07,,9.44,22.08
2005-05-10,76.61,48.85,,9.35,21.86
2005-05-11,76.99,49.26,,9.27,21.92
2005-05-12,75.78,49.12,,9.13,21.99
2005-05-13,75.61,48.76,,8.92,22.05
2005-05-16,76.42,49.47,,9.26,22.01
2005-05-17,77.01,49.41,,9.45,22.05
2005-05-18,78.1,49.35,,9.97,22.5
2005-05-19,77.86,49.04,,10.25,22.79
2005-05-20,77.06,48.88,,10.28,22.72
2005-05-23,78.53,48.7,,9.99,22.76
2005-05-24,78.19,48.67,,10.16,22.67
2005-05-25,77.06,48.24,,10.17,22.34
2005-05-26,76.98,48.22,,10.26,23.04
2005-05-27,76.98,48.0,,10.22,23.1
2005-05-31,76.65,48.24,,9.37,23.28
2005-06-01,77.0,48.24,,9.6,23.36
2005-06-02,76.57,48.26,,9.8,23.64
2005-06-03,76.0,48.27,,9.58,23.46
2005-06-06,76.16,48.45,,9.3,23.67
2005-06-07,76.34,48.76,,9.01,23.91
2005-06-08,76.56,48.66,,9.36,23.6
2005-06-09,76.18,48.98,,9.21,23.68
2005-06-10,75.79,48.9,,9.29,23.94
2005-06-13,76.09,48.85,,9.13,23.85
2005-06-14,76.66,49.02,,9.25,23.33
2005-06-15,76.13,49.02,,9.29,22.99
2005-06-16,76.67,49.08,,9.29,23.35
2005-06-17,76.92,49.43,,9.64,23.62
2005-06-20,77.19,49.39,,10.56,23.85
2005-06-21,77.19,49.45,,10.38,23.88
2005-06-22,77.88,49.72,,9.91,23.91
2005-06-23,75.87,49.08,,9.91,23.0
2005-06-24,75.48,49.02,,8.61,22.9
2005-06-27,75.79,48.99,,8.36,22.72
2005-06-28,77.1,49.5,,8.7,23.26
2005-06-29,76.04,49.23,,8.59,22.62
2005-06-30,72.3,49.01,,8.55,22.67
2005-07-01,73.0,49.03,,8.57,23.28
2005-07-05,73.62,48.95,,8.69,23.13
2005-07-06,72.83,49.14,,8.74,23.6
2005-07-07,73.81,48.97,,8.89,22.2
2005-07-08,75.0,49.35,,9.36,24.21
2005-07-11,76.13,49.65,,9.8,24.22
2005-07-12,74.87,49.99,,9.91,23.74
2005-07-13,75.12,47.65,,9.61,23.52
2005-07-14,75.43,46.62,,9.43,23.62
2005-07-15,75.45,46.87,,9.12,23.5
2005-07-18,74.53,46.41,,8.88,23.79
2005-07-19,74.29,46.35,,9.08,24.56
2005-07-20,74.68,46.85,,9.35,24.53
2005-07-21,74.55,46.46,,9.11,24.85
2005-07-22,74.71,46.04,,9.7,24.8
2005-07-25,74.17,45.49,,9.57,24.85
2005-07-26,73.78,45.74,,9.69,24.99
2005-07-27,73.65,46.25,,9.9,25.05
2005-07-28,74.7,46.82,,9.89,25.01
2005-07-29,75.0,46.63,,9.75,25.04
2005-08-01,75.3,47.02,,9.87,25.0
2005-08-02,74.88,47.28,,10.22,25.51
2005-08-03,74.19,47.33,,10.85,25.61
2005-08-04,73.35,47.03,,10.29,25.3
2005-08-05,72.99,46.49,,10.39,25.15
2005-08-08,72.34,46.38,,10.0,25.0
2005-08-09,72.0,46.6,,10.01,25.4
2005-08-10,72.0,46.6,,10.06,25.39
2005-08-11,72.36,46.78,,10.15,25.22
2005-08-12,71.94,46.54,,9.95,25.14
2005-08-15,72.18,46.72,,9.91,25.1
2005-08-16,71.66,46.02,,9.66,25.08
2005-08-17,71.76,46.09,,9.7,24.87
2005-08-18,71.92,46.02,,9.6,25.1
2005-08-19,72.07,45.83,,9.45,25.02
2005-08-22,71.92,45.96,,9.56,24.87
2005-08-23,70.99,45.7,,9.41,24.7
2005-08-24,71.32,44.92,,9.39,24.66
2005-08-25,71.3,45.11,,9.45,24.99
2005-08-26,70.99,44.73,,9.28,24.65
2005-08-29,71.08,45.13,,9.3,24.5
2005-08-30,70.98,44.63,,9.55,24.41
2005-08-31,71.15,45.13,,10.02,24.4
2005-09-01,70.86,45.14,,9.77,24.92
